Rating,Ulasan
1,selama pertandingan selalu lag padahal koneksi internet bagus gak bermasalah.. perbaiki lagi servernya mooton selalu aja saya gagal dalam pertandingan dikarenakan server nya gak jelas
5,"lu bikin game yg adil montod , sesuai Ama playernya lah masa Ama youtuber di kasih musuh yg mudah sedangkan Ama player biasa di kasih nya tim skuad padahal main solo g adil , Ama satu lagi emang ada org main ber 4 masa tim gw 4 org di tim yg sama gwnya sendiri"
1,eh lu bisa jangan bikin org stres bodoh event aja niat matcmaking sampah
1,apalh anjg ws 2 kali kalah 5 kali anjg nih game
4,gw gak bisa login ml nya nnti klau gak bug lagi ku kasih bintang 5
1,ajjg maen lag mulu monton babi game bsuk tolol bgt emng moonton ajjgg
1,UPDATE INI JARINGAN JELEK BGT WIFI+DATA 5G SAMA AJA NGELEK PARAH
1,game
5,5bintang walapun gk sesui pertandingan buat hiburan
1,perbaiki mbl server sering lag crash... gak gerak jaringan terputus sendri padahal jaringan bagus.. liat yoube 720pk lancar.main mlb sangat buruk kualitas rendah... ukuran aplikasi tolong diperbaiki membutuhkan banyak ram dipake..
1,game anying
1,"baik wiffi ataupun data tidak ada gunanya saya bermain game lain tidak ada kendala,tolong developer apakah ulasan saya tidak didengarkan?,sudah sebulan mengalami sinyal pertandingan sangat buruk tetapi masih saja,sinyal saya bagus bagus saja,tolong perbaiki,entahlah server game yang rusak atau apa saya tidak paham yang pasti sinyal saya kuat,sering sekali jumping selama semenit pada game ini,mending pindah game aja,dulu tidak pernah seperti ini semenjak update koneksi terputus terus menerus"
5,ngasih tim bot Mulu cape gua
5,"evennya bagus 👍, tinggal penyesuaian buat player solo aje biar kagak capek 🗿"
5,bagus
5,game tolol kalau ngasi lawan ngotak dikit co nabrak penjoki terus habis bintang di buat nya
5,"game yang sangat bagus, adakah game yang bisa menggantikan game MOBA no 1 di play store"
2,ngasih tim yng jelas lah
1,"GAME SAMPAH, SINYAL G PERNAH BENER, SIBUK SAMA EVENT GAK JELAS, DEVELOPER TOLOL"
5,game asik
1,banyak bug
2,game kon**l dikasih tim yg nob terus semoga cepet bangkrut ini game kek t*i
3,setiap update kenapa drak sistem menambah plis lah monton bikin sistem umur biar bocil ga bisa main cape kami ketemu player gitu😭
1,game haram bet knp sih ni game gatel setiap maen win 1× habis tu klh terus kalok gk niat bikin game ya jgn bikin game tolol ha pokonya itu udh ni game nguras duit banyak percuma skin banyak kalok ni game tetep gini
1,gajelas game nya saya udah selesay mainnya mala ulangi lagi udah dapet safeg trus pada ngelek
1,kebanyakan anomali dark sistem game buruk
1,pencet clasic malah main rank ngak jelas baget
5,seru untuk hiburan
1,game nya suka ngeleg sma ngebug terus pas lagi nyerang musuh ngeleg trs ngebug
5,mantapp
1,"sakit hati gua moonton ketemu lawan gak sepadan dengan tim gua, jujur saja player solo begini sungguh menderita ketemu lawan ga sebanding mulu dengan tim, cape selalu, sakit hati :)"
1,GAME KQNTQL GAME NAMBAH STRESSS!!!!!! GAME BANYAK DRAK SISTEM
5,gud
5,sy suka tapi permainan ini kadang kayak di atur
5,Udah Bagus Kok Cumannnn 1. Ketika membersihkan akun ml entah kenapa pas login malah ulang lagi dari awal akun ml ku yg dimana aku sangat tidak terima... Terimakasih! btw biasanya aku membersihkan ml ku setelah itu aku login ke akun utama ku dan sama sekali tidak ada ulang lagi dari awal akun ml ku tetapi ini berbeda sekarang my bad :'(
1,hp gua lemot kalo menang di itung afk kalo kalah gak aneh bet
5,game kontrol
1,"buat emosi aja pas lagi main Clasik lancar"" aja eh sekali main Reng langsung ngeleg 🤦"
1,di kasih tim yg gk bisa main terus loh jangan install aplikasi ini
5,game rusak💀
1,"Males dah Dark sistem Mulu, kebanyakan dark sistem udh 2 bulan di lock dark sistem nih"
1,game ny g kasih menang kalah terus bikin stress
4,"bguss sihh,tpi lama"" makin parah bngtt sinyal nya,pdhl aq liat jaringan nya gk lelet.tpi pas main kok lelet?? wahh perbaiki lh moonton biar sinyal nya gk lelet trus.btw in game nya udhh baguss bngtt sumpahh. tpi it lh tdi, sinyal ny jelekk pas main game👎👎"
1,dongo tolol game rusak
4,pembagian timnya dibuat seimbang
1,"woy montoon,mending lu gausah keluarin event naruto kalo maennya ngelag,jaringan gw ijo tapi gabisa gerak itu apa maksudnya,,,,gimana mau mainnya kalo ngelag"",dongo"
1,"nyesel seumur hidup ajg download ml, ketemu player lol mlu, g bisa di atur game GK jls sinyal merah malah ijo stress, SARAN GW MENDING DOWNLOAD ff dari pada ml"
2,gajelas gerak ssendiri pea
1,"game buruk 🤮🤮🤮🤮 gak pernah kasih tim bagus mending di samain aja ini game kyk pou, game gak jelas,udah pelit kikir pula, kasih tim draksystem cocok dikasih b1, mending pindah ke hok aja"
1,kebanyakan data 9gb.. tapi pas main lag terus..
1,game sampah pembagian tim ga jelas masa ketemu tim ke anjig terus
5,sangat sangat bagus
1,kasih tim yg bagus lah
1,Monton gua dikasih drak system Mulu ajg benerin game tolol lu ini babi buat game ngotak dikit
1,kapok saya main monile legends bang bang udah 6 tahun saya main dan sekarang minggu minggu ini aneh lawan kita gak seimbang banget
3,jangan sering ngasih lostrek capek push Berjam jam
1,udalah monton gak usah aneh2 mnding hapus game lu ini makin rusak GK jalas seharusnya lu sadar diri monton banyak player ngelluh malah aneh 2 betulin tuh! skin...... tok in game nya ga jelas tim beda jauh! cok! ini SMA az penipuan balikin uang monton! maen buknya terhibur malah dibikin stresss woy
5,geme nya bagus aku suka keren banget
1,habiss Top Up Pulsa ke Potong Diamond ngak masuk tolong solusi Nya
1,🔇👎
1,dark system semua anj tim gua ga bener lu moonton
1,"game dark system , stress"
1,game hama
3,kalo bisa samain lah kaya ml China klo MVP kalah ga turun bintang ya
1,sehabis update sinyal jadi leg
5,bagus sampe teergilaa²
2,"saya coba buat 2 akun giliran mau masuk akun pertama gak bisa,,,aneh"
1,"game tersampah yg pernah ad, banyak bocil joki di glory emang game sampah"
1,tolong dong perbaiki sinyal nya sama tim di kasih yang bagus jangan di kasih yang troll atau bot
1,anjay
1,ls Mulu tim ngga ada yang bener kasih tim yang seimbang anj
2,"sumpah dah abis update ini ,lag banget padahal di situ pingnya ijo ,tapi lag banget , bukan itu aja ,banyak bug kayak grafik apa lagi, bingung dah moontoon"
5,nice
1,moonton setan sampai kapan Lo nggak bisa atasi jaringan memang game otak haram
1,game tidak adil memberi lawan dan tidak seimbang saya main dari siang ngk menang trus game nya kikir pelit mau meng1 x aja susah bamget dasar game kikir bagus main hok
3,tolong lah kasih tim yg setara sama musuh nya masa tim tolol musuh kompe untuk event udah bagus tapi tolong lah pembagian tim nya sesuai dengan kemampuan nya jangan drak sistem apa lagi gak tau main tolong lah masa main berjam jam menang kalah terus mau main apa apa hiburan nya main berjam jam naik cuman satu bintang di analis lagi apa yang player mau jangan event terus gak semua HP kuat sama event yang kau buat itu aja sih semoga di baca dan mohon PEMBAGIAN TIM DI BUAT SETARA!!!!!!!!!!!!!!!!!!!
5,gem omongan kasar anak saya main gem yang kaya gini
1,nge lag gk jelas sering jumping
3,"ml aku kasih bintang 3 kerena saya stuck di epik trus,capek tau gak di kasih team dark system"
1,game jahanam
1,Lawannya jago giliran dapa kawanya bot semua
5,gokil abizz
1,gem apa ni banyak drak sistem selagi banyak drak sistem aku GK mau kesih bintang banyak
1,"cobain sana game seindiri.cobain maen solo jago gak frustasi sama game sendiri, asal ngasih tim kocak, so asik ,benerin sana game lu, event doang bagus ngasih tim kagak bisa🤢"
4,kasih winstreak dong
2,"sekarang banyak ngelagnya ya game ini , jadi gk puas mainnya"
2,"game gajelas dapat tim bot gapande main ,musuh nya jago jago kocak kocak gausah download kalo lagi stress makin stress nnti"
1,game stres😹
5,MOONTON tolong dong buat game kayak Fc mobile yang bisa ngatur ngatur pemain tapi versi Mpl gw pen game kayak gitu gw males main rank mulu sekalian gw pengen ngatur navi biar kg kalah mulu pls buatin game kayak fc tapi versi mpl
2,"tolol ya? lagi di in game tb"" diperbarui, keluar la jdiny oalaaaa"
1,"Payah, matchmaking dari awal season sampai sekarang ga pernah betul... Dapat tim & musuh ga imbang, berasa main tanpa tim. Tolong perbaiki sistem matchmaking agar permainan terasa adil dan tidak berat sebelah, khususnya bagi pemain solo..."
1,game full computer aneh
1,kalau bisa kasih bintang 0 pasti tak kasih ni afk tiap kali main pasti mats nya ketemu tim yg gak jelas
1,game anj tim tolol
1,"Dah habis kata, regulasi ranknya sih, glory masih banyak yang troll asal item, hero troll juga"
1,"gk jelas mending main hok match nya lebih bagus, lah ml apaan kocak dapet tim gk jelas dapet sistem hitam terus"
5,siyap banget ama game ml Emg Sipalinh Seru dan bahagiain hati Guwe sihh
5,game seru
1,game ga adil
5,distro
3,terlalu banyak bug nya
1,sudah jelas tertulis AFK tapi mau di laporkan AFK gak bisa. munton gblk
1,game yang tidak direkomendasikan untuk orang yang mau menghibur diri menenangkan hati dan lain lain karna gem ini memiliki mech yang tidak seimanga antara tim mana dengan yang mana
3,kadang dapet tim dark sistem kali cokkkkkkkk
5,kali ini mood saya bagus jadi kasih rating 5.karna akun collab nya bagus.
5,saya sama menyukai game ini karena asik untuk dimainkan
1,masih bagusan game sebelah ngasih tim gak ngotak gak adil
1,game nya tidak adil saya udah lose streak 3 kali loh sering jumpa tim yg nggak bisa main ngga sesuai sama rank nya terus sering jumpa lawan yg ngeri hebat
2,"moonton makin kesini makin rusak , gak di perhatiin user user nya , dimulai dari 1. sinyal sering leg 2. pertandinhan yg gak imbang antara lawan dan tim , kebanyakan di kasih tim yg suka ng'troL 3. pengurangan kredit skornya GK kira kira mohon di perbaiki sistem nya monton jgn mau untung nya doang , trim's itu ajah sih saran nya"
1,game tempek kebanyakan drak sistem
5,okok
5,game gila
1,reset Mulu datanya kaya tukang pajak yg korup minta Mulu padahal perpanjang 5thn
5,"Makin kesini monton ini makin ngacok , ngasi tim berasa berasa baru main, dikasih musuh kek proplayer , ngotak lah monton"
1,"Pas Main , di early enak kali udh 5:0 tiba tiba jaringan gw ngeleg dibuat moonton tolong ini masalah serius anda itu developer yg kikir pelit jahat saya doakan ga laris gamenya"
1,"makin buruk, server nya sering down"
5,ok
1,"game asu game gj lawak"""
5,Saya menyukai nya karena disini saya bisa berteman
4,oh
1,asu
1,game jelek udah jelek sok sok an Collab mana Naruto nya jelek banget gak ada bagus bagus nya🤮🤮🤮
1,game bikin stress mulu main kalah 6x di kasih tim gajelas musuhnya pada bisa main anj monton benerin sistem lu kek kasih skin buat apa kalo main kalah mulu monton
2,mending main ff lebih bagus
2,"belakangan jaringan patah² muluuuu perbaiki dong padahal udah pake wi fi tapi masih nge lag, terus kalo di game juga bikin setrong (stress tak tertolong) ngasih tim nya jelek mulu, giliran musuh nya di kasih yang jago, gimana adilnya bukannya ngilangin stress malah bikin tambah stress"
1,kasi lawan susah terus jangan dowloand
1,game rusak makin lama makin banyak yang cheat + Padilah sinyal bagus jadi males main ginian tolong yang cheat di banned udh jadi MLS main ginian burik burik
1,"Lebih banyak kesalnya daripada sukanya.. sistem match making ancur, dikasih losetreak mulu"
1,"capek min, setiap main rank dapat tim seperti main sendiri, tolonglah sesuaikan player dengan tim dan lawan biar bisa buang setres digame bukan makin nambah setres main game ini"
1,game ini buat darah tinggi
5,oke
1,"llwoi ngelag server benerin jangan skin mulu, duit doang lu pikirin babi"
1,Jelek geme nya burikkk
1,"Ini kenapa dah, abis updet malah ga bisa log'in?"
5,saya menyukai nya
5,sangat bagus
1,ni game bikin idup gw rusak jing
5,Game nya bagus cuman kadang ² jaringannya ngelag ke semua pemain di dalam game
5,bagus sih
1,game taik gk pantas dan mengandung kekerasan fisik
1,"monkey, pig, dog lah dark system nya"
5,Mayan lah ya
1,"ngeselin, mact making yg tdk adil. banyk darksistem"
1,game jangkrik.
5,Mntap
1,game kikir
1,application setting so that players lose continuously and strong opponents. cheating player game.
2,game tolol dapet tim ga waras bikin stres
1,tidak imbang
5,bagus banget bgt kadang bikin darah tinggi😯🤟🗿
5,noton game lu rusak sama daksistem tolong hindari daksistem lu para pemain
5,keren banget
1,moonton kenapa saya lose treak trus temen gua pada troll semua Kaloh acak musuh Ama tim yg bener lah cape gua lose 20x di benerin lagi kalo kaga gua pensi ml gua udah muak kaga menang terus guwa cape lose Mulu montod kalo acak yg bener banyakan tim gua dark sistem kalo kaga benerin terus gua lose treak terus gw pindah HOK!!!!!!!!
5,Karena saya mendapat pengalaman bermain game yang sangat seru siapapun yang download game mobile legend dipasti kan tidak akan menyesal.🫰🫰🫰🫰🫰🫰🫰🫰🫰🫰🫰
1,tolong sinyal nya di perbaiki karna lemod banget
1,"game nya bagus tapi jangan kasih lose streak lah kasian pemain rela gadang tapi bintang malah ngurang perbaiki lah kocak gw kasih bintang satu karena lost streak setiap hari gak menang menang cuma sekali doang,dapet tim kok ai mana musuh glory,gmn si aneh banget,ga adill benerin dlu lah,gane rusak"
1,udh glory kasih ls terus emang game gajelas
1,ini game sering kali meleg saat memuat pertandingan atau lagi main. mohon diperbarui lagi ulasannya pak Moonton
1,"mohon moonton untuk mengembalikan settingan grafik ke settingan yang dulu, grafik saya tidak bisa HD karena update patch kemarin"
2,"Tim isinya drak sistem,musuh PRO tim sampah MONTON tidak punya rasa kasih an 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬"
2,makan anjeng dapat di kasi team apakah moonton ni orang main ego semua lah gw memang kalah Mulu tolonga apalah game ini stres yg ada
5,Lumayan
4,"gajelas moonton dapet tim isinya anomali lawannya spek kairi, gimana gak stuck di legend trs"
1,monton babi
5,seru terus main nya simpel jadinya seru
1,game sampah
1,game bukanya buat senang malah buat stress dari mytic honor balik mytic bintang 3 emang kejam kau montonn
5,mantap
1,Mantap
5,Aski gg ehong gantng
1,tolong benerin dulu sistem lawan dan teman biar seimbang
1,gua Los trek mulu
1,"Game sampah mobil legends.ini game sampah, mending main game HOK , ayo player kasi bintang 1. Ini game sangat jelek Kemenangan sudah di setting moonton. Pindah semua game HOK.game sampah game sampah. Ayo semua main trol. Ayo semua main trol.game setingan sampah mobile legenda.game setingan sampah. Moonton bikin game kemenangan sudah di atur. Game sampah mobile legends sampah.game sampah game setingan sampah.kasi semua bintang satau game sampah ini.ayo semua pindah ke game HOK.monton sampah"
1,ngasih musuh ga pernah seimbang punya tim selalu ngetrol
1,setres gua main gem kgini tim nya buset kaga seimbang ama musuh
1,saya di kasih tim yang ga jelas bikin saya darah tinggi + bikin stresss game gajelasss saya main rank kalah mlu karna tim nya gajelas bgt mainnya
5,gamenya cukup menyenangkan kan untuk kami para pemula
1,game gajelas bikin utek bosok
1,emang game ga jelas tim kagak ada seimbang nya
4,seru
2,suka ngelang padahal jaringgan full wifi lancar TPI tetap game nya ga bisa di kendalikan bikin emosi .yah sebisa mungkin perbaiki lah itu game biar enak di mainkan
1,"gw dikasih dari sistem terus sat,jadi gw hapus aja ini game terus gw donlot epep🤭🤓😹😜😈👿💀"
1,"game gak jelas, gak usah main game ini"
3,knpa kalo mau naik rank kalah ya
1,gem bikin stres
5,sangat bagus
2,Kalah terus lawan kok kuat kuat banget menang sekali kalah 5x jadi males mainin ini game kayaknya gk sebanding musuhnya setelah update makin lag gk jelas
4,bagus game nya tapi boros pengeluaran
2,saya tidak pernah pakai chet kenapa tiap login keban 2 hari terus jadi gak bisa main
5,mantab
1,bodoh benerin tu sinyal
1,"game gak jelas sistem gak jelas orang dah jelas jelas feed main di report tetap gak ada hukuman, game burik"
1,pilih kasih tolol
2,"tolong perbaiki sistem matchmaking nya, soalnya di saat gw main, rank gw dan musuh setara, yang gak setara adalah high rank musuh, alhasil gw dengan high rank honor harus melawan high rank glory 70 keatas/immo yang dimana ini jelas tidak adil dan hanya menguntungkan satu pihak, jadi tolong perbaiki sistem matchmaking mu moonton, saat sistem matchmaking tolong perhatikan highest rank musuh dan tim sendiri agar pertandingan berjalan adil dan sportif"
4,akhir akhir ini montoon sering bagi2 skin gratis jadi gua naikin bintangnya karena montoon udah baik sama player nya tapi tolong jangan terlalu sering lostreak kasih tim yang bagus sama lawan yang seimbang biar semangat main ml tiap hari
5,moonton kasih sekian epik
1,Jaringan Lag
1,lag parah gak sesuai sama lawan tim
1,game apa ini?? mending main yang lain aja jangan game ini. game rusak
1,gem ini sangat garamah jangan di intal
5,bagus gaem ini
1,"Moonton suka iseng ganti spell orang, heran gua, demen banget, gajelas"
1,kntI pembagian tim tidak adil saya sudah kalah sebanyak 10x dan 7 diantara nya MVP semua dengan tim full silver bisa atur pembagian tim dengan benar tidak kntI? adil dong mmk yteam
1,game goblok
5,GAME MOBILE LEGEND ISINYA ORANG DARI DARI STEAM TAPI GAMENYA SERU
1,monton bangsat
1,"benerin sistem solo,ini heran dah gw glory tapi setim sama trio yang isinya Mawi sama honor,kan anehhh,mana musuh gada yang mawii lagi,hdeh"
1,"game nya bikin stress muda. jangan main game ini ,kalau maksa main nanti darah kalian naik"
1,"matchmaking is suck, a lot of darksystem"
1,kena dark system mulu
1,niat kasih player jago yg ke tim bodo ml gk adil hahahahaha
